761|1134|729|29|34|1214|282|4764|1|1|0|0.5545|4.5000|247.0000|26.6308|15.7403|22.9420|82.8660|72.1203|42.2928|7.3382|12.2715|6.2328|10.2261|0.4851|45.9492|37.4955|71.9919|18.4463|17782.0000|2.2123|4.7392|1.2045|55.4800|0.4862|0.4656|0.6681|98.2747|298.5000|247.0000|42.2928|-70.0000|25.0000|73.4251|73.1781|62.0040|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:28.915|P02_Jan2015_000006.tif
762|1165|729|32|37|813|571|4764|1|1|0|0.5545|4.5000|296.0000|29.0678|22.7465|26.2956|120.5220|82.6625|53.7087|8.2695|13.6228|10.1177|12.0856|0.7283|66.8294|43.3411|90.8480|20.6016|26891.0000|3.9051|10.1699|1.5065|45.6126|0.4623|0.3592|0.6037|105.4454|433.5000|296.0000|53.7087|85.0000|25.0000|90.9122|91.2804|88.6351|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:28.915|P02_Jan2015_000006.tif
763|1199|729|66|58|200|834|4764|1|1|0|0.5545|4.5000|1502.0000|64.7672|41.6617|54.9519|232.7000|172.7461|371.6662|21.7536|33.4182|20.6062|27.9756|0.6089|129.0321|93.2925|67.5546|17.1134|101467.0000|2.8689|6.8672|1.3703|50.6274|0.2938|0.1893|0.7557|98.2638|1925.5000|1502.0000|371.6662|50.0000|-65.0000|69.3888|68.3628|58.7204|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:28.915|P02_Jan2015_000006.tif
764|0|832|61|42|370|591|4766|1|1|0|0.5545|4.5000|1056.0000|53.0636|31.4799|43.3797|163.8340|136.3680|249.8853|17.8371|26.9285|14.9604|21.5588|0.5679|90.8460|73.1208|87.3561|28.0907|92248.0000|2.0227|4.1113|1.2308|51.9934|0.4574|0.6197|0.8046|100.6743|1210.0000|1056.0000|249.8853|5.0000|-75.0000|87.2860|88.4574|82.0095|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:29.014|P02_Jan2015_000006.tif
765|63|832|34|27|1098|801|4767|1|1|0|0.5545|4.5000|292.0000|26.9599|17.3944|22.7348|79.2100|71.4687|52.7649|8.1965|12.4540|7.1500|10.1112|0.6249|43.9219|37.1342|86.2432|24.6105|25183.0000|1.7099|3.0432|1.1643|53.0137|0.6319|0.5284|0.8181|99.2409|319.0000|292.0000|52.7649|-15.0000|80.0000|85.2568|86.2808|88.7671|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:29.064|P02_Jan2015_000006.tif
766|0|0|135|178|328|69|4769|1|1|0|0.5545|4.5000|12408.0000|170.0000|119.7767|146.5867|697.8200|460.8081|3546.8057|67.2007|91.7698|63.9209|78.7871|0.7852|386.9412|253.0228|67.1383|27.3314|833052.0000|3.1230|7.6811|1.5231|46.7966|0.4899|0.5917|0.8893|97.5575|14853.0000|12408.0000|3546.8057|90.0000|15.0000|70.7492|67.6065|55.4425|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:29.165|P02_Jan2015_000007.tif
767|137|0|105|95|217|556|4771|1|1|0|0.5545|4.5000|4101.0000|103.1812|80.7461|93.4279|418.5340|293.6989|1108.7765|37.5731|54.7187|42.2785|49.3105|0.7997|232.0771|160.3608|77.1061|26.3189|316212.0000|3.3991|8.5617|1.4387|49.3169|0.3412|0.4101|0.7594|98.7797|5661.0000|4101.0000|1108.7765|-20.0000|30.0000|78.8485|77.9856|68.3849|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:29.315|P02_Jan2015_000007.tif
768|244|0|35|31|703|711|4771|1|1|0|0.5545|4.5000|413.0000|31.8032|21.0790|26.3912|88.3820|82.9632|82.0367|10.2202|15.1396|9.1931|12.1387|0.6175|49.0078|43.5078|90.8523|22.7998|37522.0000|1.5051|2.2922|1.1136|49.0964|0.6324|0.6173|0.8568|103.4300|435.0000|413.0000|82.0367|-35.0000|70.0000|89.1643|91.9155|90.4952|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:29.315|P02_Jan2015_000007.tif
769|281|0|31|31|312|584|4772|1|1|0|0.5545|4.5000|248.0000|26.4558|21.2742|23.6412|86.3820|74.3182|42.5224|7.3581|12.1745|9.3013|10.6138|0.8449|47.8988|38.7142|82.2944|21.4062|20409.0000|2.3943|5.3346|1.2162|30.0370|0.6015|0.4975|0.7826|99.7372|330.0000|248.0000|42.5224|45.0000|-10.0000|81.1793|83.9920|80.6096|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:29.364|P02_Jan2015_000007.tif
770|314|0|39|28|39|746|4773|1|1|0|0.5545|4.5000|283.0000|31.2388|17.8316|24.8179|90.6240|78.0172|50.6485|8.0304|14.8267|7.3923|11.2663|0.5289|50.2510|40.7653|78.7456|26.0809|22285.0000|2.3094|5.0573|1.2129|53.7381|0.4747|0.4119|0.6985|95.4919|351.0000|283.0000|50.6485|10.0000|-70.0000|75.5458|79.8063|83.2676|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:29.415|P02_Jan2015_000007.tif
771|355|0|38|33|702|343|4776|1|1|0|0.5545|4.5000|226.0000|34.6147|14.4350|26.0345|98.3820|81.8419|37.5108|6.9109|16.6986|5.5090|11.9409|0.3847|54.5528|42.8861|87.3761|24.1477|19747.0000|3.4081|8.5905|1.2510|53.2258|0.3273|0.4731|0.5077|107.3693|310.5000|226.0000|37.5108|30.0000|-45.0000|87.0394|86.9173|86.2126|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:29.565|P02_Jan2015_000007.tif
772|395|0|39|36|719|718|4777|1|1|0|0.5545|4.5000|525.0000|31.2388|25.3205|28.1674|97.5920|88.5466|110.1205|11.8410|14.8267|11.5450|13.1236|0.9030|54.1148|46.6038|81.6552|30.4424|42869.0000|1.4436|2.0468|1.1474|46.6512|0.7928|0.7708|0.9596|103.5772|540.5000|525.0000|110.1205|-10.0000|-60.0000|81.1181|82.8895|76.6362|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:29.618|P02_Jan2015_000007.tif
773|436|0|50|52|632|772|4778|1|1|0|0.5545|4.5000|997.0000|48.5040|32.1127|42.2841|152.1780|132.9237|234.0028|17.2610|24.4002|15.3112|20.9513|0.6924|84.3827|71.2109|78.4333|21.1511|78198.0000|1.7501|3.1841|1.3831|63.1702|0.5739|0.6220|0.8637|102.6434|1166.5000|1053.0000|249.0761|-40.0000|45.0000|79.3771|78.5256|75.3942|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:29.665|P02_Jan2015_000007.tif
774|488|0|35|45|64|485|4786|1|1|0|0.5545|4.5000|521.0000|37.8439|26.8357|31.4241|117.9360|98.7843|109.1051|11.7863|18.4892|12.3852|14.9294|0.8263|65.3955|52.2807|80.1996|23.9672|41784.0000|2.1244|4.4494|1.2344|40.0463|0.5989|0.3905|0.8730|95.3754|638.0000|521.0000|109.1051|-75.0000|-10.0000|79.8637|80.9482|77.2169|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:30.065|P02_Jan2015_000007.tif
775|525|0|141|70|688|824|4788|1|1|0|0.5545|4.5000|3988.0000|134.6983|58.2258|102.4976|455.6040|322.2103|1076.2112|37.0172|72.1950|29.7910|54.3397|0.3317|252.6324|176.1704|74.6319|26.8720|297632.0000|4.1420|10.9209|1.4265|50.2738|0.0000|0.3759|0.4991|101.8796|5794.0000|3988.0000|1076.2112|10.0000|-80.0000|76.9792|74.7812|67.9371|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:30.165|P02_Jan2015_000007.tif
776|668|0|38|35|403|431|4793|1|1|0|0.5545|4.5000|571.0000|30.7316|26.1195|28.6742|94.7640|90.1398|121.8541|12.4559|14.5454|11.9880|13.4046|0.8336|52.5466|47.4873|89.6760|27.3264|51205.0000|1.2515|1.0000|1.0957|28.5238|0.8130|0.7480|0.9701|99.7457|578.0000|571.0000|121.8541|-20.0000|-70.0000|86.9545|91.1226|89.5184|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:30.414|P02_Jan2015_000007.tif
777|708|0|49|38|220|566|4799|1|1|0|0.5545|4.5000|855.0000|41.4342|30.0000|36.1605|125.3500|113.6738|196.0682|15.8001|20.4800|14.1397|17.5558|0.7428|69.5066|60.5369|80.7871|29.1383|69073.0000|1.4624|2.1234|1.1380|39.0522|0.7396|0.8462|0.9417|98.3228|895.0000|855.0000|196.0682|-10.0000|90.0000|80.9603|81.8563|75.3879|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:30.714|P02_Jan2015_000007.tif
778|759|0|34|31|230|758|4802|1|1|0|0.5545|4.5000|356.0000|26.0526|23.0000|25.3781|95.2100|79.7783|68.0778|9.3102|11.9509|10.2583|11.5769|0.9065|52.7939|41.7418|87.9579|22.7480|31313.0000|2.0263|4.1233|1.2436|30.8427|0.6851|0.5388|0.8946|98.4298|426.0000|356.0000|68.0778|-30.0000|90.0000|86.9382|89.3989|83.6039|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:30.871|P02_Jan2015_000007.tif
779|795|0|67|41|36|63|4804|1|1|0|0.5545|4.5000|1070.0000|59.5080|31.8081|47.0285|194.6620|147.8381|253.6633|17.9715|30.5020|15.1423|23.5820|0.4399|107.9401|79.4810|75.9168|20.8075|81231.0000|2.8182|6.7044|1.3438|48.9890|0.2519|0.2835|0.6600|92.3195|1337.0000|1070.0000|253.6633|-10.0000|75.0000|78.6178|76.1449|67.7477|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:30.963|P02_Jan2015_000007.tif
780|864|0|35|30|1138|628|4804|1|1|0|0.5545|4.5000|255.0000|29.2999|18.2583|24.3399|94.2800|76.5146|44.1334|7.4962|13.7515|7.6290|11.0012|0.3889|52.2783|39.9321|95.6706|25.0012|24396.0000|2.7739|6.5620|1.2845|35.4535|0.3003|0.0386|0.4832|99.4848|357.0000|255.0000|44.1334|40.0000|-60.0000|95.5059|97.0000|89.4157|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:30.963|P02_Jan2015_000007.tif
781|901|0|126|282|1|208|4806|1|2|0|0.5545|4.5000|7880.0000|305.5377|107.8787|246.4824|1202.1120|774.8392|2210.0581|53.0465|166.9254|57.3235|134.1793|0.5446|666.5711|427.1531|77.6008|24.6734|611494.0000|13.1423|39.2623|2.5249|46.0146|0.0000|0.2358|0.2364|93.7543|17383.5000|8750.0000|2465.8542|85.0000|60.0000|78.5219|78.1818|70.7931|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:31.064|P02_Jan2015_000007.tif
782|1029|0|43|30|536|905|4806|1|1|0|0.5545|4.5000|391.0000|35.6990|20.9269|29.0718|107.9360|91.3899|76.6180|9.8769|17.2998|9.1087|13.6251|0.4977|59.8505|48.1804|73.7647|22.2677|28842.0000|2.3711|5.2588|1.2249|59.9898|0.3908|0.2114|0.6145|101.2442|490.5000|391.0000|76.6180|-10.0000|80.0000|73.4885|73.9770|73.5754|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:31.064|P02_Jan2015_000007.tif
783|1074|0|32|33|999|449|4812|1|1|0|0.5545|4.5000|187.0000|29.2999|12.3137|23.1182|86.6240|72.6740|28.8510|6.0609|13.7515|4.3327|10.3238|0.3274|48.0330|37.8025|82.2353|13.2938|15378.0000|3.1932|7.9052|1.2470|44.2625|0.3175|0.3245|0.4281|102.8833|261.0000|187.0000|28.8510|40.0000|-45.0000|84.5561|82.4011|75.3316|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:31.363|P02_Jan2015_000007.tif
784|1108|0|36|26|633|509|4812|1|1|0|0.5545|4.5000|312.0000|29.6354|17.9850|24.2387|83.1080|76.1965|57.5029|8.5566|13.9376|7.4774|10.9451|0.5464|46.0834|39.7557|79.6763|20.2436|24859.0000|1.7617|3.2243|1.1433|52.5811|0.5677|0.6096|0.7790|104.8710|346.0000|312.0000|57.5029|25.0000|-85.0000|79.0032|80.3269|78.2885|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:31.363|P02_Jan2015_000007.tif
785|1146|0|38|36|921|764|4815|1|1|0|0.5545|4.5000|552.0000|31.0736|26.3752|28.7143|99.5920|90.2660|116.9954|12.2050|14.7351|12.1298|13.4268|0.9256|55.2238|47.5572|85.5815|32.5511|47241.0000|1.4299|1.9895|1.1477|31.6136|0.8181|0.7312|0.9665|101.9119|573.5000|552.0000|116.9954|-20.0000|70.0000|84.8659|86.5380|82.6594|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:31.513|P02_Jan2015_000007.tif
786|1186|0|30|30|1001|795|4816|1|1|0|0.5545|4.5000|229.0000|27.8911|19.7684|23.4180|94.6240|73.6165|38.1893|6.9731|12.9703|8.4663|10.4900|0.9289|52.4690|38.3251|85.3537|23.3913|19546.0000|3.1114|7.6440|1.3397|42.3977|0.4659|0.1178|0.7142|100.8430|302.5000|229.0000|38.1893|-50.0000|80.0000|85.5153|85.5895|83.5633|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:31.563|P02_Jan2015_000007.tif
787|1218|0|52|62|1101|631|4817|1|1|0|0.5545|4.5000|1197.0000|61.7872|40.9853|51.0688|207.3880|160.5393|288.0848|19.1520|31.7658|20.2311|25.8224|0.5936|114.9966|86.5238|68.8329|23.3770|82393.0000|2.8593|6.8366|1.3168|64.0789|0.3522|0.4067|0.6992|99.6814|1553.5000|1197.0000|288.0848|-55.0000|20.0000|70.8272|68.9900|63.4028|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:31.621|P02_Jan2015_000007.tif
788|0|284|46|45|847|154|4821|1|1|0|0.5545|4.5000|539.0000|41.2342|25.0416|35.2426|128.4200|110.7883|113.6808|12.0309|20.3691|11.3903|17.0468|0.4736|71.2089|58.9369|73.9035|14.0730|39834.0000|2.4348|5.4663|1.1953|49.9397|0.3271|0.5465|0.6015|102.0434|700.0000|539.0000|113.6808|25.0000|-45.0000|74.9944|74.4111|69.3685|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:31.814|P02_Jan2015_000007.tif
789|48|284|41|32|911|290|4824|1|1|0|0.5545|4.5000|344.0000|33.0525|21.3347|27.4285|106.2800|86.2238|65.1747|9.1095|15.8324|9.3348|12.7138|0.6012|58.9323|45.3158|82.1337|18.6067|28254.0000|2.6130|6.0434|1.2790|48.6939|0.4631|0.2754|0.7126|102.2576|441.5000|344.0000|65.1747|-5.0000|70.0000|84.5434|81.9191|77.8988|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:31.963|P02_Jan2015_000007.tif
790|91|284|37|25|645|422|4824|1|1|0|0.5545|4.5000|287.0000|29.4429|16.4162|24.1161|82.3820|75.8111|51.5878|8.1045|13.8308|6.6075|10.8771|0.5369|45.6808|39.5420|89.8711|17.7645|25793.0000|1.8818|3.6369|1.1395|50.1429|0.5244|0.5273|0.7125|105.1359|328.0000|287.0000|51.5878|10.0000|-85.0000|89.8955|90.9826|83.8606|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:31.963|P02_Jan2015_000007.tif
791|130|284|38|44|931|538|4825|1|1|0|0.5545|4.5000|668.0000|36.6838|30.0000|32.5857|110.4200|102.4361|146.8964|13.6760|17.8459|14.1397|15.5735|0.9537|61.2279|54.3056|70.1138|14.9445|46836.0000|1.4525|2.0830|1.1171|66.0204|0.8285|0.7553|0.9745|104.0065|697.5000|668.0000|146.8964|-80.0000|0.0000|72.8832|70.7231|59.8578|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:32.013|P02_Jan2015_000007.tif
792|170|284|32|30|439|351|4826|1|1|0|0.5545|4.5000|356.0000|25.6911|21.7955|23.7605|79.4520|74.6933|68.0778|9.3102|11.7505|9.5903|10.6800|0.8995|44.0561|38.9222|83.7303|27.9950|29808.0000|1.4111|1.9093|1.1173|57.2083|0.7931|0.6534|0.9474|99.7405|369.0000|356.0000|68.0778|-20.0000|-85.0000|82.9017|84.7500|80.7107|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:32.063|P02_Jan2015_000007.tif
793|204|284|31|33|1090|586|4827|1|1|0|0.5545|4.5000|279.0000|28.7804|19.3510|23.9776|91.2100|75.3756|49.7112|7.9558|13.4635|8.2349|10.8003|0.5407|50.5759|39.3005|80.8351|13.4799|22553.0000|2.3729|5.2646|1.2632|33.0824|0.4665|0.2338|0.6658|100.4713|361.5000|279.0000|49.7112|50.0000|-55.0000|83.4179|81.1893|72.0893|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:32.120|P02_Jan2015_000007.tif
794|237|284|62|50|994|711|4829|1|1|0|0.5545|4.5000|851.0000|62.5333|30.6385|47.7418|197.1460|150.0806|195.0062|15.7572|32.1795|14.4938|23.9776|0.4045|109.3175|80.7244|72.1551|15.5812|61404.0000|3.6344|9.3105|1.3403|50.7956|0.1610|0.0928|0.4861|101.1768|1327.5000|851.0000|195.0062|-30.0000|50.0000|74.0294|72.4900|65.6287|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:32.213|P02_Jan2015_000007.tif
795|301|284|56|48|122|549|4831|1|1|0|0.5545|4.5000|1225.0000|51.9878|35.6791|44.7306|176.0760|140.6146|295.7073|19.4038|26.3320|17.2888|22.3079|0.7066|97.6341|75.4756|80.6367|24.4673|98780.0000|2.0140|4.0821|1.2807|38.9259|0.6725|0.6525|0.9177|97.2786|1374.0000|1225.0000|295.7073|-25.0000|65.0000|81.3698|81.5290|74.1731|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:32.314|P02_Jan2015_000007.tif
796|359|284|50|37|23|825|4834|1|1|0|0.5545|4.5000|650.0000|42.8626|28.0341|37.0431|137.1080|116.4483|142.2217|13.4567|21.2721|13.0497|18.0452|0.6680|76.0264|62.0753|67.5600|18.4222|43914.0000|2.3015|5.0315|1.2118|44.7891|0.4343|0.4119|0.7385|95.2504|794.0000|650.0000|142.2217|35.0000|-85.0000|66.2846|68.3492|67.0215|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:32.463|P02_Jan2015_000007.tif
797|411|284|52|53|584|492|4835|1|1|0|0.5545|4.5000|1225.0000|50.0361|38.4767|44.5480|161.1460|140.0404|295.7073|19.4038|25.2498|18.8401|22.2066|0.7734|89.3555|75.1572|68.6939|22.4064|84150.0000|1.6869|2.9620|1.1793|61.6207|0.6976|0.7011|0.9249|104.0899|1361.0000|1225.0000|295.7073|-40.0000|45.0000|71.3214|69.4535|58.4413|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:32.513|P02_Jan2015_000007.tif
798|465|284|62|69|1049|597|4838|1|1|0|0.5545|4.5000|1718.0000|69.2295|39.1838|55.7224|211.0440|175.1681|431.4752|23.4387|35.8925|19.2321|28.4028|0.5670|117.0239|94.6355|79.3091|30.1487|136253.0000|2.0631|4.2458|1.2277|42.5417|0.4444|0.5745|0.7990|100.7948|1957.0000|1718.0000|431.4752|-60.0000|45.0000|81.1950|79.9191|71.4109|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:32.664|P02_Jan2015_000007.tif
799|529|284|74|60|1100|368|4846|1|1|0|0.5545|4.5000|2212.0000|72.0275|43.5429|58.8610|200.5980|185.0347|569.6735|26.9320|37.4440|21.6493|30.1432|0.6207|111.2316|100.1065|42.2554|18.3418|93469.0000|1.4476|2.0632|1.1058|84.3107|0.5725|0.8021|0.8824|100.2424|2304.0000|2212.0000|569.6735|-35.0000|60.0000|48.2042|41.4833|31.3753|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:33.064|P02_Jan2015_000007.tif
800|605|284|62|116|661|419|4847|1|1|0|0.5545|4.5000|3832.0000|108.6387|48.8440|83.1941|295.0820|261.5279|1031.3051|36.2367|57.7449|24.5887|43.6359|0.4281|163.6230|142.5219|74.0812|28.3334|283879.0000|1.8082|3.3853|1.1436|48.6171|0.2302|0.6521|0.7085|105.4829|4143.5000|3832.0000|1031.3051|85.0000|-10.0000|77.1644|74.5172|63.8899|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:33.118|P02_Jan2015_000007.tif
801|669|284|25|34|455|925|4848|1|1|0|0.5545|4.5000|179.0000|26.1663|16.7273|22.9462|87.7960|72.1335|27.1165|5.8759|12.0140|6.7801|10.2284|0.6478|48.6829|37.5028|83.6648|21.6524|14976.0000|3.4268|8.6499|1.2726|46.4634|0.5095|0.4373|0.6423|101.9819|277.5000|179.0000|27.1165|85.0000|5.0000|82.1215|85.4972|81.8453|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:33.164|P02_Jan2015_000007.tif
802|696|284|32|29|956|919|4850|1|1|0|0.5545|4.5000|291.0000|26.4939|20.7496|23.3608|79.6940|73.4366|52.5292|8.1782|12.1956|9.0104|10.4583|0.7005|44.1903|38.2254|68.5155|21.2021|19938.0000|1.7368|3.1376|1.1397|58.3803|0.6241|0.5690|0.8036|100.7897|327.5000|291.0000|52.5292|25.0000|-85.0000|69.4296|67.6632|70.7629|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:33.269|P02_Jan2015_000007.tif
803|730|284|100|111|1105|601|4851|1|1|0|0.5545|4.5000|5619.0000|116.7579|69.5894|95.9033|356.6360|301.4806|1548.7339|44.4062|62.2470|36.0920|50.6832|0.5461|197.7547|164.6757|64.7137|26.5432|363626.0000|1.8013|3.3614|1.1963|47.2086|0.3797|0.6597|0.8204|99.2446|6255.0000|5619.0000|1548.7339|-55.0000|45.0000|69.0021|64.8656|52.8621|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:33.314|P02_Jan2015_000007.tif
804|832|284|173|152|2|154|4852|1|1|0|0.5545|4.5000|14623.0000|170.2822|142.6714|157.8298|724.9280|496.1519|4204.4702|73.1662|91.9262|76.6161|85.0214|0.8324|401.9726|272.6210|57.1197|26.7512|835262.0000|2.8599|6.8383|1.4692|41.3066|0.5848|0.6272|0.9382|93.7591|17898.5000|14623.0000|4204.4702|-15.0000|85.0000|61.9041|57.3492|43.5705|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:33.364|P02_Jan2015_000007.tif
805|1007|284|74|106|1082|407|4852|1|1|0|0.5545|4.5000|3986.0000|98.0000|65.1548|83.6094|340.7380|262.8335|1075.6351|37.0073|51.8458|33.6331|43.8662|0.6756|188.9392|143.2459|68.9528|26.3748|274846.0000|2.3179|5.0852|1.3117|48.6166|0.5217|0.6597|0.8667|100.6993|4649.0000|3986.0000|1075.6351|90.0000|-5.0000|73.2233|69.0730|57.2772|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:33.364|P02_Jan2015_000007.tif
806|1083|284|23|36|897|872|4857|1|1|0|0.5545|4.5000|174.0000|28.8917|13.9167|23.2444|87.4520|73.0710|26.0406|5.7581|13.5252|5.2215|10.3938|0.3930|48.4921|38.0226|81.5057|11.5956|14182.0000|3.4977|8.8756|1.2516|42.0125|0.3884|0.2025|0.3473|100.8595|274.5000|174.0000|26.0406|75.0000|-10.0000|81.3678|81.4425|82.3851|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:33.615|P02_Jan2015_000007.tif
807|1108|284|39|69|503|437|4859|1|1|0|0.5545|4.5000|1098.0000|61.2075|31.0000|48.0271|172.5600|150.9775|261.2296|18.2375|31.4443|14.6943|24.1358|0.4297|95.6845|81.2218|94.8725|23.3978|104170.0000|2.1581|4.5605|1.1695|31.5833|0.2495|0.3915|0.6344|102.0375|1339.5000|1098.0000|261.2296|85.0000|0.0000|93.6940|95.7696|93.2914|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:33.714|P02_Jan2015_000007.tif
808|1149|284|34|32|979|636|4859|1|1|0|0.5545|4.5000|353.0000|26.4884|23.3650|25.2337|95.6940|79.3243|67.3508|9.2603|12.1926|10.4607|11.4968|0.8821|53.0623|41.4901|89.6317|25.2103|31640.0000|2.0644|4.2501|1.2568|38.5977|0.6847|0.5404|0.8962|102.2692|435.0000|353.0000|67.3508|10.0000|40.0000|89.2181|90.8527|84.6714|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:33.714|P02_Jan2015_000007.tif
809|1185|284|35|35|91|674|4859|1|1|0|0.5545|4.5000|422.0000|33.6497|24.3265|28.1855|102.3820|88.6035|84.2639|10.3580|16.1635|10.9938|13.1336|0.7108|56.7708|46.6354|84.3033|22.1531|35576.0000|1.9766|3.9570|1.2007|37.1443|0.6072|0.5472|0.8557|96.6900|486.0000|422.0000|84.2639|50.0000|-20.0000|84.0520|85.2719|80.7139|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:33.714|P02_Jan2015_000007.tif
810|1222|284|30|33|1130|235|4863|1|1|0|0.5545|4.5000|358.0000|25.7351|21.4843|23.6033|78.8660|74.1991|68.5629|9.3433|11.7749|9.4178|10.5928|0.8365|43.7312|38.6482|78.2933|28.7810|28029.0000|1.3826|1.7824|1.1169|49.0986|0.7939|0.6607|0.9498|99.4527|374.0000|358.0000|68.5629|-75.0000|-5.0000|79.7765|79.0782|70.4050|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:44:33.914|P02_Jan2015_000007.tif
